PERÍODO,ANO,COMPONENTE,HABILIDADE,CONTEÚDO,A,FAROL,B,FAROL.1,C,FAROL.2,D,FAROL.3,E,FAROL.4,F,FAROL.5,G,FAROL.6,H,FAROL.7,I,FAROL.8,J,FAROL.9,K,FAROL.10,L,FAROL.11,M,FAROL.12,N,FAROL.13,O,FAROL.14,P,FAROL.15,Q,FAROL.16,R,FAROL.17,S,FAROL.18,T,FAROL.19,U,FAROL.20,V,FAROL.21
3º BIMESTRE,5º ANO,LÍNGUA PORTUGUESA,"(EF05LP24) PLANEJAR E PRODUZIR TEXTO SOBRE TEMAS DE INTERESSE, 
ORGANIZANDO RESULTADOS DE PESQUISA EM FONTES DE INFORMAÇÃO 
IMPRESSAS OU DIGITAIS, INCLUINDO IMAGENS E GRÁFICOS OU TABELAS, 
CONSIDERANDO A SITUAÇÃO COMUNICATIVA E O TEMA/ASSUNTO DO TEXTO.",PRODUÇÃO DE TEXTOS,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,LÍNGUA PORTUGUESA,"(EF15LP18) RELACIONAR TEXTO COM ILUSTRAÇÕES E OUTROS RECURSOS 
GRÁFICOS.
(CAPA DE FOLHETO DE CORDEL) ","FORMAÇÃO DO LEITOR 
LITERÁRIO/ LEITURA 
MULTISSEMIÓTICA
",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,LÍNGUA PORTUGUESA,"(EF15LP19) RECONTAR ORALMENTE, COM E SEM APOIO DE IMAGEM, 
TEXTOS LITERÁRIOS LIDOS PELO PROFESSOR.
(LENDA) ",CONTAGEM DE HISTÓRIAS,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,LÍNGUA PORTUGUESA,"(EF15LP03) LOCALIZAR INFORMAÇÕES EXPLÍCITAS EM TEXTOS.
ESTATUTO DA CRIANÇA E DO ADOLESCENTE ",ESTRATÉGIA DE LEITURA,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,LÍNGUA PORTUGUESA,"(EF15LP01) IDENTIFICAR A FUNÇÃO SOCIAL DE TEXTOS QUE CIRCULAM EM 
CAMPOS DA VIDA SOCIAL DOS QUAIS PARTICIPA COTIDIANAMENTE (A CASA, 
A RUA, A COMUNIDADE, A ESCOLA) E NAS MÍDIAS IMPRESSA, DE MASSA 
DIGITAL, RECONHECENDO PARA QUE FORAM PRODUZIDOS, ONDE CIRCULAM, 
QUEM OS PRODUZIU E A QUEM SE DESTINAM.
ESTATUTO DA CRIANÇA E DO ADOLESCENTE 
","RECONSTRUÇÃO DAS 
CONDIÇÕES DE PRODUÇÃO E 
RECEPÇÃO DE TEXTOS",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,LÍNGUA PORTUGUESA,"(EF05LP04) DIFERENCIAR, NA LEITURA DE TEXTOS, VÍRGULA, PONTO E 
VÍRGULA, DOIS-PONTOS E RECONHECER, NA LEITURA DE TEXTOS, O EFEITO DE 
SENTIDO QUE DECORRE DO USO DE RETICÊNCIAS, ASPAS, PARÊNTESES.",PONTUAÇÃO,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
CONTÍNUO (3ºB),5º ANO,LÍNGUA PORTUGUESA,,VARIAÇÃO LINGUÍSTICA: MODALIDADE ORAL E MODALIDADE ESCRITA,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
CONTÍNUO (3ºB),5º ANO,LÍNGUA PORTUGUESA,,"CONCEITO DE SUBSTANTIVO E ADJETIVO, FLEXÕES DE GÊNERO NÚMERO E GRAU",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,MATEMÁTICA,"(EF05MA02) LER, ESCREVER E ORDENAR NÚMEROS RACIONAIS NA FORMA DECIMAL COM COMPREENSÃO DAS PRINCIPAIS CARACTERÍSTICAS DO SISTEMA DE NUMERAÇÃO DECIMAL, UTILIZANDO, COMO RECURSOS, A COMPOSIÇÃO E DECOMPOSIÇÃO E A RETA NUMÉRICA","NÚMEROS RACIONAIS EXPRESSOS NA FORMA DECIMAL E SUA REPRESENTAÇÃO NA RETA NUMÉRICA
INTEIROS, DÉCIMOS, CENTÉSIMOS E MILÉSIMOS
COMPARAÇÃO DE NÚMEROS DECIMAIS",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,MATEMÁTICA,"(EF05MA02) LER, ESCREVER E ORDENAR NÚMEROS RACIONAIS NA FORMA DECIMAL COM COMPREENSÃO DAS PRINCIPAIS CARACTERÍSTICAS DO SISTEMA DE NUMERAÇÃO DECIMAL, UTILIZANDO, COMO RECURSOS, A COMPOSIÇÃO E DECOMPOSIÇÃO E A RETA NUMÉRICA","NÚMEROS RACIONAIS EXPRESSOS NA FORMA DECIMAL E SUA REPRESENTAÇÃO NA RETA NUMÉRICA
DIVISÃO NÃO EXATA DE NÚMEROS NATURAIS: RESULTADO NA FORMA DE NÚMERO DECIMAL",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,MATEMÁTICA,"(EF05MA02) LER, ESCREVER E ORDENAR NÚMEROS RACIONAIS NA FORMA DECIMAL COM COMPREENSÃO DAS PRINCIPAIS CARACTERÍSTICAS DO SISTEMA DE NUMERAÇÃO DECIMAL, UTILIZANDO, COMO RECURSOS, A COMPOSIÇÃO E DECOMPOSIÇÃO E A RETA NUMÉRICA","NÚMEROS RACIONAIS EXPRESSOS NA FORMA DECIMAL E SUA REPRESENTAÇÃO NA RETA NUMÉRICA
OPERAÇÕES COM NÚMEROS DECIMAIS (ADIÇÃO E SUBTRAÇÃO COM NÚMEROS DECIMAIS); DIVISÃO DE NÚMERO DECIMAL POR UM NÚMERO; DIVISÃO DE 10, 100 OU 1.000 POR UM NÚMERO",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,MATEMÁTICA,"(EF05MA02) LER, ESCREVER E ORDENAR NÚMEROS RACIONAIS NA FORMA DECIMAL COM COMPREENSÃO DAS PRINCIPAIS CARACTERÍSTICAS DO SISTEMA DE NUMERAÇÃO DECIMAL, UTILIZANDO, COMO RECURSOS, A COMPOSIÇÃO E DECOMPOSIÇÃO E A RETA NUMÉRICA","NÚMEROS RACIONAIS EXPRESSOS NA FORMA DECIMAL E SUA REPRESENTAÇÃO NA RETA NUMÉRICA
OPERAÇÕES COM NÚMEROS DECIMAIS (MULTIPLICAÇÃO DE UM NÚMERO NATURAL POR UM NÚMERO DECIMAL; MULTIPLICAÇÃO DE 10, 100 OU 1.000 POR UM NÚMERO)",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,MATEMÁTICA,"(EF05MA02) LER, ESCREVER E ORDENAR NÚMEROS RACIONAIS NA FORMA DECIMAL COM COMPREENSÃO DAS PRINCIPAIS CARACTERÍSTICAS DO SISTEMA DE NUMERAÇÃO DECIMAL, UTILIZANDO, COMO RECURSOS, A COMPOSIÇÃO E DECOMPOSIÇÃO E A RETA NUMÉRICA","NÚMEROS RACIONAIS EXPRESSOS NA FORMA DECIMAL E SUA REPRESENTAÇÃO NA RETA NUMÉRICA
OPERAÇÕES COM NÚMEROS DECIMAIS
(DIVISÃO DE NÚMERO DECIMAL POR UM NÚMERO; DIVISÃO DE 10, 100 OU 1.000 POR UM NÚMERO)",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,MATEMÁTICA,"(EF05MA02) LER, ESCREVER E ORDENAR NÚMEROS RACIONAIS NA FORMA DECIMAL COM COMPREENSÃO DAS PRINCIPAIS CARACTERÍSTICAS DO SISTEMA DE NUMERAÇÃO DECIMAL, UTILIZANDO, COMO RECURSOS, A COMPOSIÇÃO E DECOMPOSIÇÃO E A RETA NUMÉRICA","NÚMEROS RACIONAIS EXPRESSOS NA FORMA DECIMAL E SUA REPRESENTAÇÃO NA RETA NUMÉRICA
RELACIONANDO FRAÇÃO, NÚMERO DECIMAL E PORCENTAGEM",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,MATEMÁTICA,"(EF05MA02) LER, ESCREVER E ORDENAR NÚMEROS RACIONAIS NA FORMA DECIMAL COM COMPREENSÃO DAS PRINCIPAIS CARACTERÍSTICAS DO SISTEMA DE NUMERAÇÃO DECIMAL, UTILIZANDO, COMO RECURSOS, A COMPOSIÇÃO E DECOMPOSIÇÃO E A RETA NUMÉRICA","NÚMEROS RACIONAIS EXPRESSOS NA FORMA DECIMAL E SUA REPRESENTAÇÃO NA RETA NUMÉRICA
NÚMEROS RACIONAIS. RETA NUMÉRICA
COMPOSIÇÃO E DECOMPOSIÇÃO",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,MATEMÁTICA,"(EF05MA03) IDENTIFICAR E REPRESENTAR FRAÇÕES (MENORES E MAIORES QUE A UNIDADE), ASSOCIANDO-AS AO RESULTADO DE UMA DIVISÃO OU À IDEIA DE PARTE DE UM TODO, UTILIZANDO A RETA NUMÉRICA COMO RECURSO.","REPRESENTAÇÃO FRACIONÁRIA DOS NÚMEROS RACIONAIS: RECONHECIMENTO, SIGNIFICADOS, LEITURA E REPRESENTAÇÃO NA RETA NUMÉRICA
IDEIA DE FRAÇÃO (FRAÇÃO DE UM CONJUNTO DE ELEMENTOS; FRAÇÃO DE UM NÚMERO; FRAÇÃO E DIVISÃO
NÚMEROS MISTOS",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,MATEMÁTICA,"(EF05MA03) IDENTIFICAR E REPRESENTAR FRAÇÕES (MENORES E MAIORES QUE A UNIDADE), ASSOCIANDO-AS AO RESULTADO DE UMA DIVISÃO OU À IDEIA DE PARTE DE UM TODO, UTILIZANDO A RETA NUMÉRICA COMO RECURSO.","
REPRESENTAÇÃO FRACIONÁRIA DOS NÚMEROS RACIONAIS: RECONHECIMENTO, SIGNIFICADOS, LEITURA E REPRESENTAÇÃO NA RETA NUMÉRICA
FRAÇÕES
REPRESENTAÇÃO NA RETA NUMÉRICA
FRAÇÕES (MENORES E MAIORES QUE A UNIDADE), ASSOCIANDO-AS AO RESULTADO DE UMA DIVISÃO OU À IDEIA DE PARTE DE UM TODO, UTILIZANDO A RETA NUMÉRICA COMO RECURSO
",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,MATEMÁTICA,"(EF05MA12) RESOLVER PROBLEMAS QUE ENVOLVAM VARIAÇÃO DE PROPORCIONALIDADE DIRETA ENTRE DUAS GRANDEZAS, PARA ASSOCIAR A QUANTIDADE DE UM PRODUTO AO VALOR A PAGAR, ALTERAR AS QUANTIDADES DE INGREDIENTES DE RECEITAS, AMPLIAR OU REDUZIR ESCALA EM MAPAS, ENTRE OUTROS.","GRANDEZAS DIRETAMENTE PROPORCIONAIS 
PROPORÇÃO DIRETA",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,MATEMÁTICA,"(EF05MA12) RESOLVER PROBLEMAS QUE ENVOLVAM VARIAÇÃO DE PROPORCIONALIDADE DIRETA ENTRE DUAS GRANDEZAS, PARA ASSOCIAR A QUANTIDADE DE UM PRODUTO AO VALOR A PAGAR, ALTERAR AS QUANTIDADES DE INGREDIENTES DE RECEITAS, AMPLIAR OU REDUZIR ESCALA EM MAPAS, ENTRE OUTROS.","GRANDEZAS DIRETAMENTE PROPORCIONAIS 
AMPLIAÇÃO E REDUÇÃO",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,MATEMÁTICA,"EF05MA13) RESOLVER PROBLEMAS ENVOLVENDO A PARTILHA DE UMA QUANTIDADE EM DUAS PARTES DESIGUAIS, TAIS COMO DIVIDIR UMA QUANTIDADE EM DUAS PARTES, DE MODO QUE UMA SEJA O DOBRO DA OUTRA, COM COMPREENSÃO DA IDEIA DE RAZÃO ENTRE AS PARTES E DELAS COM O TODO.","PROBLEMAS ENVOLVENDO A PARTIÇÃO DE UM TODO EM DUAS PARTES PROPORCIONAIS. 
PARTILHA EM PARTES DESIGUAIS
RAZÃO",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,MATEMÁTICA,"(EF05MA16) ASSOCIAR FIGURAS ESPACIAIS A SUAS PLANIFICAÇÕES (PRISMAS, PIRÂMIDES, CILINDROS E CONES) E ANALISAR, NOMEAR E COMPARAR SEUS ATRIBUTOS.","FIGURAS GEOMÉTRICAS ESPACIAIS: RECONHECIMENTO, REPRESENTAÇÕES, PLANIFICAÇÕES E CARACTERÍSTICAS.

SÓLIDOS GEOMÉTRICOS: POLIEDROS E CORPOS REDONDOS
",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,MATEMÁTICA,"(EF05MA16) ASSOCIAR FIGURAS ESPACIAIS A SUAS PLANIFICAÇÕES (PRISMAS, PIRÂMIDES, CILINDROS E CONES) E ANALISAR, NOMEAR E COMPARAR SEUS ATRIBUTOS.","FIGURAS GEOMÉTRICAS ESPACIAIS: RECONHECIMENTO, REPRESENTAÇÕES, PLANIFICAÇÕES E CARACTERÍSTICAS.
PRINCIPAIS POLIEDROS: PRISMA E PIRÂMIDE (REGULARIDADE E PLANIFICAÇÃO)
",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
CONTÍNUO (3ºB),5º ANO,MATEMÁTICA,,LATERALIDADE: DIREIRA E ESQUERDA.,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,CIÊNCIAS,"(EF05CI10) IDENTIFICAR ALGUMAS CONSTELAÇÕES NO CÉU, COM O APOIO DE RECURSOS (COMO MAPAS CELESTES E APLICATIVOS DIGITAIS, ENTRE OUTROS), E OS PERÍODOS DO ANO EM QUE ELAS SÃO VISÍVEIS NO INÍCIO DA NOITE.",CONSTELAÇÕES E MAPAS CELESTES.,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,CIÊNCIAS,"(EF05CI10) IDENTIFICAR ALGUMAS CONSTELAÇÕES NO CÉU, COM O APOIO DE RECURSOS (COMO MAPAS CELESTES E APLICATIVOS DIGITAIS, ENTRE OUTROS), E OS PERÍODOS DO ANO EM QUE ELAS SÃO VISÍVEIS NO INÍCIO DA NOITE.",CONSTELAÇÕES E MAPAS CELESTES.,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,CIÊNCIAS,(EF05CI11) ASSOCIAR O MOVIMENTO DIÁRIO DO SOL E DAS DEMAIS ESTRELAS NO CÉU AO MOVIMENTO DE ROTAÇÃO DA TERRA.,MOVIMENTO DE ROTAÇÃO DA TERRA.,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,CIÊNCIAS,(EF05CI11) ASSOCIAR O MOVIMENTO DIÁRIO DO SOL E DAS DEMAIS ESTRELAS NO CÉU AO MOVIMENTO DE ROTAÇÃO DA TERRA.,MOVIMENTO DE ROTAÇÃO DA TERRA.,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,CIÊNCIAS,"(EF05CI12) CONCLUIR SOBRE A PERIODICIDADE DAS FASES DA LUA, COM BASE NA OBSERVAÇÃO E NO REGISTRO DAS FORMAS APARENTES DA LUA NO CÉU AO LONGO DE, PELO MENOS, DOIS MESES.",PERIODICIDADE DAS FASES DA LUA.,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,CIÊNCIAS,"(EF05CI13) PROJETAR E CONSTRUIR DISPOSITIVOS PARA OBSERVAÇÃO À DISTÂNCIA (LUNETA, PERISCÓPIO ETC.), PARA OBSERVAÇÃO AMPLIADA DE OBJETOS (LUPAS, MICROSCÓPIOS) OU PARA REGISTRO DE IMAGENS (MÁQUINAS FOTOGRÁFICAS) E DISCUTIR USOS SOCIAIS DESSES DISPOSITIVOS.",INSTRUMENTOS ÓTICOS.,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,CIÊNCIAS,"(EF05CI13) PROJETAR E CONSTRUIR DISPOSITIVOS PARA OBSERVAÇÃO À DISTÂNCIA (LUNETA, PERISCÓPIO ETC.), PARA OBSERVAÇÃO AMPLIADA DE OBJETOS (LUPAS, MICROSCÓPIOS) OU PARA REGISTRO DE IMAGENS (MÁQUINAS FOTOGRÁFICAS) E DISCUTIR USOS SOCIAIS DESSES DISPOSITIVOS.",INSTRUMENTOS ÓTICOS.,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,CIÊNCIAS,(EF06CI05) EXPLICAR A ORGANIZAÇÃO BÁSICA DAS CÉLULAS E SEU PAPEL COMO UNIDADE MORFOFUNCIONAL DOS SERES VIVOS. ,CÉLULAS.,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,CIÊNCIAS,(EF06CI05) EXPLICAR A ORGANIZAÇÃO BÁSICA DAS CÉLULAS E SEU PAPEL COMO UNIDADE MORFOFUNCIONAL DOS SERES VIVOS. ,CÉLULAS.,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,CIÊNCIAS,"(EF05CI07) JUSTIFICAR A RELAÇÃO ENTRE O FUNCIONAMENTO DO SISTEMA CIRCULATÓRIO, A DISTRIBUIÇÃO DOS NUTRIENTES PELO ORGANISMO E A ELIMINAÇÃO DOS RESÍDUOS PRODUZIDOS.","INTEGRAÇÃO ENTRE OS SISTEMAS DIGESTÓRIO, RESPIRATÓRIO, CIRCULATÓRIO, REPRODUTOR E EXCRETOR",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,CIÊNCIAS,"(EF05CI07) JUSTIFICAR A RELAÇÃO ENTRE O FUNCIONAMENTO DO SISTEMA CIRCULATÓRIO, A DISTRIBUIÇÃO DOS NUTRIENTES PELO ORGANISMO E A ELIMINAÇÃO DOS RESÍDUOS PRODUZIDOS.","INTEGRAÇÃO ENTRE OS SISTEMAS DIGESTÓRIO, RESPIRATÓRIO, CIRCULATÓRIO, REPRODUTOR E EXCRETOR",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,CIÊNCIAS,"(EF05CI07) JUSTIFICAR A RELAÇÃO ENTRE O FUNCIONAMENTO DO SISTEMA CIRCULATÓRIO, A DISTRIBUIÇÃO DOS NUTRIENTES PELO ORGANISMO E A ELIMINAÇÃO DOS RESÍDUOS PRODUZIDOS.","INTEGRAÇÃO ENTRE OS SISTEMAS DIGESTÓRIO, RESPIRATÓRIO, CIRCULATÓRIO, REPRODUTOR E EXCRETOR",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
CONTÍNUO (3ºB),5º ANO,CIÊNCIAS,,ALIMENTAÇÃO E RESPIRAÇÃO ( FOTOSSÍNTESE),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
CONTÍNUO (3ºB),5º ANO,CIÊNCIAS,,AMBIENTE: MATERIA E ENERGIA E OS ESTADOS FÍSICOS DAS MATÉRIAS,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
CONTÍNUO (3ºB),5º ANO,CIÊNCIAS,,EFEITO ESTUFA E AQUECIMENTO GLOBAL,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,GEOGRAFIA,"(EF05GE07) IDENTIFICAR OS DIFERENTES TIPOS DE ENERGIA UTILIZADOS NA PRODUÇÃO INDUSTRIAL, AGRÍCOLA E EXTRATIVA E NO COTIDIANO DAS POPULAÇÕES.","OS DIFERENTES TIPOS DE ENERGIA E AS MUDANÇAS SOCIAIS, CULTURAIS, AMBIENTAIS E ECONÔMICAS",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,GEOGRAFIA,"(EF05GE07) IDENTIFICAR OS DIFERENTES TIPOS DE ENERGIA UTILIZADOS NA PRODUÇÃO INDUSTRIAL, AGRÍCOLA E EXTRATIVA E NO COTIDIANO DAS POPULAÇÕES.","AGRICULTURA, EXTRATIVISMO E INDÚSTRIA NO BRASIL NO AMAZONAS",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
3º BIMESTRE,5º ANO,GEOGRAFIA,"(EF05GE08) ANALISAR TRANSFORMAÇÕES DE PAISAGENS NAS CIDADES, COMPARANDO SEQUÊNCIA DE FOTOGRAFIAS, FOTOGRAFIAS AÉREAS E IMAGENS DE SATÉLITE DE ÉPOCAS DIFERENTES. ",AS LINGUAGENS DAS REPRESENTAÇÕES GRÁFICAS E CARTOGRÁFICAS DAS PAISAGENS E DOS LUGARES,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
